dataset name,sample id,dimension,score
TIGER-Lab/MMLU-Pro_annotation,1540,Inhibitory Control,3
TIGER-Lab/MMLU-Pro_annotation,1540,Language,2
TIGER-Lab/MMLU-Pro_annotation,1540,Mental Simulation,0
TIGER-Lab/MMLU-Pro_annotation,1540,Metacognition,3
TIGER-Lab/MMLU-Pro_annotation,1540,Object Permanence,0
TIGER-Lab/MMLU-Pro_annotation,1540,Perception and Pattern Recognition,3
TIGER-Lab/MMLU-Pro_annotation,1540,Planning,0
TIGER-Lab/MMLU-Pro_annotation,1540,Procedural Memory,2
TIGER-Lab/MMLU-Pro_annotation,1540,Prospective Memory,0
TIGER-Lab/MMLU-Pro_annotation,1540,Semantic Memory,3
TIGER-Lab/MMLU-Pro_annotation,1540,Spatial Reasoning and Navigation,0
TIGER-Lab/MMLU-Pro_annotation,1540,Theory of Mind,2
TIGER-Lab/MMLU-Pro_annotation,1540,Working Memory,3
TIGER-Lab/MMLU-Pro_annotation,1540,ambiguity,5
TIGER-Lab/MMLU-Pro_annotation,1540,factuality,1
TIGER-Lab/MMLU-Pro_annotation,1562,Causal Reasoning,1
TIGER-Lab/MMLU-Pro_annotation,1562,Cognitive Flexibility,3
TIGER-Lab/MMLU-Pro_annotation,1562,Emotion Perception and Empathy,1
TIGER-Lab/MMLU-Pro_annotation,1562,Episodic Memory,0
TIGER-Lab/MMLU-Pro_annotation,1562,Functional Perception,2
TIGER-Lab/MMLU-Pro_annotation,1562,Inhibitory Control,1
TIGER-Lab/MMLU-Pro_annotation,1562,Language,2
TIGER-Lab/MMLU-Pro_annotation,1562,Mental Simulation,0
TIGER-Lab/MMLU-Pro_annotation,1562,Metacognition,3
TIGER-Lab/MMLU-Pro_annotation,1562,Object Permanence,0
TIGER-Lab/MMLU-Pro_annotation,1562,Perception and Pattern Recognition,0
TIGER-Lab/MMLU-Pro_annotation,1562,Planning,0
TIGER-Lab/MMLU-Pro_annotation,1562,Procedural Memory,0
TIGER-Lab/MMLU-Pro_annotation,1562,Prospective Memory,0
TIGER-Lab/MMLU-Pro_annotation,1562,Semantic Memory,1
TIGER-Lab/MMLU-Pro_annotation,1562,Spatial Reasoning and Navigation,0
TIGER-Lab/MMLU-Pro_annotation,1562,Theory of Mind,1
TIGER-Lab/MMLU-Pro_annotation,1562,Working Memory,4
TIGER-Lab/MMLU-Pro_annotation,1562,ambiguity,5
TIGER-Lab/MMLU-Pro_annotation,1562,factuality,1
TIGER-Lab/MMLU-Pro_annotation,1602,Causal Reasoning,2
TIGER-Lab/MMLU-Pro_annotation,1602,Cognitive Flexibility,3
TIGER-Lab/MMLU-Pro_annotation,1602,Emotion Perception and Empathy,0
TIGER-Lab/MMLU-Pro_annotation,1602,Episodic Memory,0
TIGER-Lab/MMLU-Pro_annotation,1602,Functional Perception,3
TIGER-Lab/MMLU-Pro_annotation,1602,Inhibitory Control,2
TIGER-Lab/MMLU-Pro_annotation,1602,Language,3
TIGER-Lab/MMLU-Pro_annotation,1602,Mental Simulation,2
TIGER-Lab/MMLU-Pro_annotation,1602,Metacognition,3
TIGER-Lab/MMLU-Pro_annotation,1602,Object Permanence,0
TIGER-Lab/MMLU-Pro_annotation,1602,Perception and Pattern Recognition,0
TIGER-Lab/MMLU-Pro_annotation,1602,Planning,0
TIGER-Lab/MMLU-Pro_annotation,1602,Procedural Memory,0
TIGER-Lab/MMLU-Pro_annotation,1602,Prospective Memory,0
TIGER-Lab/MMLU-Pro_annotation,1602,Semantic Memory,4
TIGER-Lab/MMLU-Pro_annotation,1602,Spatial Reasoning and Navigation,0
TIGER-Lab/MMLU-Pro_annotation,1602,Theory of Mind,0
TIGER-Lab/MMLU-Pro_annotation,1602,Working Memory,3
TIGER-Lab/MMLU-Pro_annotation,1602,ambiguity,5
TIGER-Lab/MMLU-Pro_annotation,1602,factuality,1
TIGER-Lab/MMLU-Pro_annotation,1610,Causal Reasoning,2
TIGER-Lab/MMLU-Pro_annotation,1610,Cognitive Flexibility,2
TIGER-Lab/MMLU-Pro_annotation,1610,Emotion Perception and Empathy,0
TIGER-Lab/MMLU-Pro_annotation,1610,Episodic Memory,2
TIGER-Lab/MMLU-Pro_annotation,1610,Functional Perception,3
TIGER-Lab/MMLU-Pro_annotation,1610,Inhibitory Control,3
TIGER-Lab/MMLU-Pro_annotation,1610,Language,3
TIGER-Lab/MMLU-Pro_annotation,1610,Mental Simulation,3
TIGER-Lab/MMLU-Pro_annotation,1610,Metacognition,3
TIGER-Lab/MMLU-Pro_annotation,1610,Object Permanence,0
TIGER-Lab/MMLU-Pro_annotation,1610,Perception and Pattern Recognition,2
TIGER-Lab/MMLU-Pro_annotation,1610,Planning,0
TIGER-Lab/MMLU-Pro_annotation,1610,Procedural Memory,0
TIGER-Lab/MMLU-Pro_annotation,1610,Prospective Memory,0
TIGER-Lab/MMLU-Pro_annotation,1610,Semantic Memory,3
TIGER-Lab/MMLU-Pro_annotation,1610,Spatial Reasoning and Navigation,0
TIGER-Lab/MMLU-Pro_annotation,1610,Theory of Mind,3
TIGER-Lab/MMLU-Pro_annotation,1610,Working Memory,3
TIGER-Lab/MMLU-Pro_annotation,1610,ambiguity,5
TIGER-Lab/MMLU-Pro_annotation,1610,factuality,1
TIGER-Lab/MMLU-Pro_annotation,1612,Causal Reasoning,1
TIGER-Lab/MMLU-Pro_annotation,1612,Cognitive Flexibility,3
TIGER-Lab/MMLU-Pro_annotation,1612,Emotion Perception and Empathy,0
TIGER-Lab/MMLU-Pro_annotation,1612,Episodic Memory,0
TIGER-Lab/MMLU-Pro_annotation,1612,Functional Perception,2
TIGER-Lab/MMLU-Pro_annotation,1612,Inhibitory Control,1
TIGER-Lab/MMLU-Pro_annotation,1612,Language,3
TIGER-Lab/MMLU-Pro_annotation,1612,Mental Simulation,0
TIGER-Lab/MMLU-Pro_annotation,1612,Metacognition,3
TIGER-Lab/MMLU-Pro_annotation,1612,Object Permanence,0
TIGER-Lab/MMLU-Pro_annotation,1612,Perception and Pattern Recognition,3
TIGER-Lab/MMLU-Pro_annotation,1612,Planning,0
TIGER-Lab/MMLU-Pro_annotation,1612,Procedural Memory,0
TIGER-Lab/MMLU-Pro_annotation,1612,Prospective Memory,0
TIGER-Lab/MMLU-Pro_annotation,1612,Semantic Memory,3
TIGER-Lab/MMLU-Pro_annotation,1612,Spatial Reasoning and Navigation,0
TIGER-Lab/MMLU-Pro_annotation,1612,Theory of Mind,1
TIGER-Lab/MMLU-Pro_annotation,1612,Working Memory,3
TIGER-Lab/MMLU-Pro_annotation,1612,ambiguity,5
TIGER-Lab/MMLU-Pro_annotation,1612,factuality,1
TIGER-Lab/MMLU-Pro_annotation,176,Causal Reasoning,0
TIGER-Lab/MMLU-Pro_annotation,176,Cognitive Flexibility,0
TIGER-Lab/MMLU-Pro_annotation,176,Emotion Perception and Empathy,0
TIGER-Lab/MMLU-Pro_annotation,176,Episodic Memory,0
TIGER-Lab/MMLU-Pro_annotation,176,Functional Perception,1
TIGER-Lab/MMLU-Pro_annotation,176,Inhibitory Control,1
TIGER-Lab/MMLU-Pro_annotation,176,Language,1
TIGER-Lab/MMLU-Pro_annotation,176,Mental Simulation,1
TIGER-Lab/MMLU-Pro_annotation,176,Metacognition,1
TIGER-Lab/MMLU-Pro_annotation,176,Object Permanence,0
TIGER-Lab/MMLU-Pro_annotation,176,Perception and Pattern Recognition,1
TIGER-Lab/MMLU-Pro_annotation,176,Planning,0
TIGER-Lab/MMLU-Pro_annotation,176,Procedural Memory,1
TIGER-Lab/MMLU-Pro_annotation,176,Prospective Memory,0
TIGER-Lab/MMLU-Pro_annotation,176,Semantic Memory,1
TIGER-Lab/MMLU-Pro_annotation,176,Spatial Reasoning and Navigation,0
TIGER-Lab/MMLU-Pro_annotation,176,Theory of Mind,0
TIGER-Lab/MMLU-Pro_annotation,176,Working Memory,1
TIGER-Lab/MMLU-Pro_annotation,176,ambiguity,5
TIGER-Lab/MMLU-Pro_annotation,176,factuality,1
TIGER-Lab/MMLU-Pro_annotation,1781,Causal Reasoning,1
TIGER-Lab/MMLU-Pro_annotation,1781,Cognitive Flexibility,3
TIGER-Lab/MMLU-Pro_annotation,1781,Emotion Perception and Empathy,0
TIGER-Lab/MMLU-Pro_annotation,1781,Episodic Memory,0
TIGER-Lab/MMLU-Pro_annotation,1781,Functional Perception,3
TIGER-Lab/MMLU-Pro_annotation,1781,Inhibitory Control,3
TIGER-Lab/MMLU-Pro_annotation,1781,Language,2
TIGER-Lab/MMLU-Pro_annotation,1781,Mental Simulation,0
TIGER-Lab/MMLU-Pro_annotation,1781,Metacognition,2
TIGER-Lab/MMLU-Pro_annotation,1781,Object Permanence,0
TIGER-Lab/MMLU-Pro_annotation,1781,Perception and Pattern Recognition,3
TIGER-Lab/MMLU-Pro_annotation,1781,Planning,0
TIGER-Lab/MMLU-Pro_annotation,1781,Procedural Memory,2
TIGER-Lab/MMLU-Pro_annotation,1781,Prospective Memory,0
TIGER-Lab/MMLU-Pro_annotation,1781,Semantic Memory,3
TIGER-Lab/MMLU-Pro_annotation,1781,Spatial Reasoning and Navigation,0
TIGER-Lab/MMLU-Pro_annotation,1781,Theory of Mind,1
TIGER-Lab/MMLU-Pro_annotation,1781,Working Memory,3
TIGER-Lab/MMLU-Pro_annotation,1781,ambiguity,5
TIGER-Lab/MMLU-Pro_annotation,1781,factuality,1
TIGER-Lab/MMLU-Pro_annotation,1817,Causal Reasoning,3
TIGER-Lab/MMLU-Pro_annotation,1817,Cognitive Flexibility,3
TIGER-Lab/MMLU-Pro_annotation,1817,Emotion Perception and Empathy,0
TIGER-Lab/MMLU-Pro_annotation,1817,Episodic Memory,2
TIGER-Lab/MMLU-Pro_annotation,1817,Functional Perception,3
TIGER-Lab/MMLU-Pro_annotation,1817,Inhibitory Control,3
TIGER-Lab/MMLU-Pro_annotation,1817,Language,3
TIGER-Lab/MMLU-Pro_annotation,1817,Mental Simulation,1
TIGER-Lab/MMLU-Pro_annotation,1817,Metacognition,3
TIGER-Lab/MMLU-Pro_annotation,1817,Object Permanence,0
TIGER-Lab/MMLU-Pro_annotation,1817,Perception and Pattern Recognition,3
TIGER-Lab/MMLU-Pro_annotation,1817,Planning,1
TIGER-Lab/MMLU-Pro_annotation,1817,Procedural Memory,2
TIGER-Lab/MMLU-Pro_annotation,1817,Prospective Memory,0
TIGER-Lab/MMLU-Pro_annotation,1817,Semantic Memory,3
TIGER-Lab/MMLU-Pro_annotation,1817,Spatial Reasoning and Navigation,0
TIGER-Lab/MMLU-Pro_annotation,1817,Theory of Mind,0
TIGER-Lab/MMLU-Pro_annotation,1817,Working Memory,3
TIGER-Lab/MMLU-Pro_annotation,1817,ambiguity,5
TIGER-Lab/MMLU-Pro_annotation,1817,factuality,1
TIGER-Lab/MMLU-Pro_annotation,1900,Causal Reasoning,2
TIGER-Lab/MMLU-Pro_annotation,1900,Cognitive Flexibility,3
TIGER-Lab/MMLU-Pro_annotation,1900,Emotion Perception and Empathy,0
TIGER-Lab/MMLU-Pro_annotation,1900,Episodic Memory,1
TIGER-Lab/MMLU-Pro_annotation,1900,Functional Perception,2
TIGER-Lab/MMLU-Pro_annotation,1900,Inhibitory Control,1
TIGER-Lab/MMLU-Pro_annotation,1900,Language,3
TIGER-Lab/MMLU-Pro_annotation,1900,Mental Simulation,1
TIGER-Lab/MMLU-Pro_annotation,1900,Metacognition,3
TIGER-Lab/MMLU-Pro_annotation,1900,Object Permanence,0
TIGER-Lab/MMLU-Pro_annotation,1900,Perception and Pattern Recognition,3
TIGER-Lab/MMLU-Pro_annotation,1900,Planning,1
TIGER-Lab/MMLU-Pro_annotation,1900,Procedural Memory,3
TIGER-Lab/MMLU-Pro_annotation,1900,Prospective Memory,0
TIGER-Lab/MMLU-Pro_annotation,1900,Semantic Memory,4
TIGER-Lab/MMLU-Pro_annotation,1900,Spatial Reasoning and Navigation,0
TIGER-Lab/MMLU-Pro_annotation,1900,Theory of Mind,3
TIGER-Lab/MMLU-Pro_annotation,1900,Working Memory,2
TIGER-Lab/MMLU-Pro_annotation,1900,ambiguity,5
TIGER-Lab/MMLU-Pro_annotation,1900,factuality,1
TIGER-Lab/MMLU-Pro_annotation,1947,Causal Reasoning,2
TIGER-Lab/MMLU-Pro_annotation,1947,Cognitive Flexibility,1
TIGER-Lab/MMLU-Pro_annotation,1947,Emotion Perception and Empathy,0
TIGER-Lab/MMLU-Pro_annotation,1947,Episodic Memory,0
TIGER-Lab/MMLU-Pro_annotation,1947,Functional Perception,3
TIGER-Lab/MMLU-Pro_annotation,1947,Inhibitory Control,3
TIGER-Lab/MMLU-Pro_annotation,1947,Language,3
TIGER-Lab/MMLU-Pro_annotation,1947,Mental Simulation,2
TIGER-Lab/MMLU-Pro_annotation,1947,Metacognition,3
TIGER-Lab/MMLU-Pro_annotation,1947,Object Permanence,0
TIGER-Lab/MMLU-Pro_annotation,1947,Perception and Pattern Recognition,3
TIGER-Lab/MMLU-Pro_annotation,1947,Planning,1
TIGER-Lab/MMLU-Pro_annotation,1947,Procedural Memory,0
TIGER-Lab/MMLU-Pro_annotation,1947,Prospective Memory,0
TIGER-Lab/MMLU-Pro_annotation,1947,Semantic Memory,4
TIGER-Lab/MMLU-Pro_annotation,1947,Spatial Reasoning and Navigation,1
TIGER-Lab/MMLU-Pro_annotation,1947,Theory of Mind,0
TIGER-Lab/MMLU-Pro_annotation,1947,Working Memory,4
TIGER-Lab/MMLU-Pro_annotation,1947,ambiguity,5
TIGER-Lab/MMLU-Pro_annotation,1947,factuality,1
TIGER-Lab/MMLU-Pro_annotation,1969,Causal Reasoning,2
TIGER-Lab/MMLU-Pro_annotation,1969,Cognitive Flexibility,3
TIGER-Lab/MMLU-Pro_annotation,1969,Emotion Perception and Empathy,0
TIGER-Lab/MMLU-Pro_annotation,1969,Episodic Memory,1
TIGER-Lab/MMLU-Pro_annotation,1969,Functional Perception,3
TIGER-Lab/MMLU-Pro_annotation,1969,Inhibitory Control,3
TIGER-Lab/MMLU-Pro_annotation,1969,Language,3
TIGER-Lab/MMLU-Pro_annotation,1969,Mental Simulation,0
TIGER-Lab/MMLU-Pro_annotation,1969,Metacognition,4
TIGER-Lab/MMLU-Pro_annotation,1969,Object Permanence,0
TIGER-Lab/MMLU-Pro_annotation,1969,Perception and Pattern Recognition,2
TIGER-Lab/MMLU-Pro_annotation,1969,Planning,2
TIGER-Lab/MMLU-Pro_annotation,1969,Procedural Memory,2
TIGER-Lab/MMLU-Pro_annotation,1969,Prospective Memory,0
TIGER-Lab/MMLU-Pro_annotation,1969,Semantic Memory,3
TIGER-Lab/MMLU-Pro_annotation,1969,Spatial Reasoning and Navigation,0
TIGER-Lab/MMLU-Pro_annotation,1969,Theory of Mind,1
TIGER-Lab/MMLU-Pro_annotation,1969,Working Memory,2
TIGER-Lab/MMLU-Pro_annotation,1969,ambiguity,5
TIGER-Lab/MMLU-Pro_annotation,1969,factuality,1
TIGER-Lab/MMLU-Pro_annotation,2005,Causal Reasoning,2
TIGER-Lab/MMLU-Pro_annotation,2005,Cognitive Flexibility,0
TIGER-Lab/MMLU-Pro_annotation,2005,Emotion Perception and Empathy,0
TIGER-Lab/MMLU-Pro_annotation,2005,Episodic Memory,0
TIGER-Lab/MMLU-Pro_annotation,2005,Functional Perception,3
TIGER-Lab/MMLU-Pro_annotation,2005,Inhibitory Control,0
TIGER-Lab/MMLU-Pro_annotation,2005,Language,1
TIGER-Lab/MMLU-Pro_annotation,2005,Mental Simulation,0
TIGER-Lab/MMLU-Pro_annotation,2005,Metacognition,2
TIGER-Lab/MMLU-Pro_annotation,2005,Object Permanence,0
TIGER-Lab/MMLU-Pro_annotation,2005,Perception and Pattern Recognition,1
TIGER-Lab/MMLU-Pro_annotation,2005,Planning,0
TIGER-Lab/MMLU-Pro_annotation,2005,Procedural Memory,0
TIGER-Lab/MMLU-Pro_annotation,2005,Prospective Memory,0
TIGER-Lab/MMLU-Pro_annotation,2005,Semantic Memory,3
TIGER-Lab/MMLU-Pro_annotation,2005,Spatial Reasoning and Navigation,0
TIGER-Lab/MMLU-Pro_annotation,2005,Theory of Mind,2
TIGER-Lab/MMLU-Pro_annotation,2005,Working Memory,0
TIGER-Lab/MMLU-Pro_annotation,2005,ambiguity,5
TIGER-Lab/MMLU-Pro_annotation,2005,factuality,1
TIGER-Lab/MMLU-Pro_annotation,2046,Causal Reasoning,0
TIGER-Lab/MMLU-Pro_annotation,2046,Cognitive Flexibility,0
TIGER-Lab/MMLU-Pro_annotation,2046,Emotion Perception and Empathy,0
TIGER-Lab/MMLU-Pro_annotation,2046,Episodic Memory,0
TIGER-Lab/MMLU-Pro_annotation,2046,Functional Perception,0
TIGER-Lab/MMLU-Pro_annotation,2046,Inhibitory Control,2
TIGER-Lab/MMLU-Pro_annotation,2046,Language,1
TIGER-Lab/MMLU-Pro_annotation,2046,Mental Simulation,0
TIGER-Lab/MMLU-Pro_annotation,2046,Metacognition,3
TIGER-Lab/MMLU-Pro_annotation,2046,Object Permanence,0
TIGER-Lab/MMLU-Pro_annotation,2046,Perception and Pattern Recognition,2
TIGER-Lab/MMLU-Pro_annotation,2046,Planning,2
TIGER-Lab/MMLU-Pro_annotation,2046,Procedural Memory,3
TIGER-Lab/MMLU-Pro_annotation,2046,Prospective Memory,0
TIGER-Lab/MMLU-Pro_annotation,2046,Semantic Memory,2
TIGER-Lab/MMLU-Pro_annotation,2046,Spatial Reasoning and Navigation,0
TIGER-Lab/MMLU-Pro_annotation,2046,Theory of Mind,0
TIGER-Lab/MMLU-Pro_annotation,2046,Working Memory,3
TIGER-Lab/MMLU-Pro_annotation,2046,ambiguity,5
TIGER-Lab/MMLU-Pro_annotation,2046,factuality,1
TIGER-Lab/MMLU-Pro_annotation,2093,Causal Reasoning,1
TIGER-Lab/MMLU-Pro_annotation,2093,Cognitive Flexibility,0
TIGER-Lab/MMLU-Pro_annotation,2093,Emotion Perception and Empathy,0
TIGER-Lab/MMLU-Pro_annotation,2093,Episodic Memory,0
TIGER-Lab/MMLU-Pro_annotation,2093,Functional Perception,1
TIGER-Lab/MMLU-Pro_annotation,2093,Inhibitory Control,0
TIGER-Lab/MMLU-Pro_annotation,2093,Language,1
TIGER-Lab/MMLU-Pro_annotation,2093,Mental Simulation,0
TIGER-Lab/MMLU-Pro_annotation,2093,Metacognition,2
TIGER-Lab/MMLU-Pro_annotation,2093,Object Permanence,0
TIGER-Lab/MMLU-Pro_annotation,2093,Perception and Pattern Recognition,1
TIGER-Lab/MMLU-Pro_annotation,2093,Planning,0
TIGER-Lab/MMLU-Pro_annotation,2093,Procedural Memory,0
TIGER-Lab/MMLU-Pro_annotation,2093,Prospective Memory,0
TIGER-Lab/MMLU-Pro_annotation,2093,Semantic Memory,2
TIGER-Lab/MMLU-Pro_annotation,2093,Spatial Reasoning and Navigation,0
TIGER-Lab/MMLU-Pro_annotation,2093,Theory of Mind,0
TIGER-Lab/MMLU-Pro_annotation,2093,Working Memory,1
TIGER-Lab/MMLU-Pro_annotation,2093,ambiguity,5
TIGER-Lab/MMLU-Pro_annotation,2093,factuality,1
TIGER-Lab/MMLU-Pro_annotation,2106,Causal Reasoning,1
TIGER-Lab/MMLU-Pro_annotation,2106,Cognitive Flexibility,0
TIGER-Lab/MMLU-Pro_annotation,2106,Emotion Perception and Empathy,0
TIGER-Lab/MMLU-Pro_annotation,2106,Episodic Memory,0
TIGER-Lab/MMLU-Pro_annotation,2106,Functional Perception,2
TIGER-Lab/MMLU-Pro_annotation,2106,Inhibitory Control,1
TIGER-Lab/MMLU-Pro_annotation,2106,Language,1
TIGER-Lab/MMLU-Pro_annotation,2106,Mental Simulation,0
TIGER-Lab/MMLU-Pro_annotation,2106,Metacognition,2
TIGER-Lab/MMLU-Pro_annotation,2106,Object Permanence,0
TIGER-Lab/MMLU-Pro_annotation,2106,Perception and Pattern Recognition,2
TIGER-Lab/MMLU-Pro_annotation,2106,Planning,0
TIGER-Lab/MMLU-Pro_annotation,2106,Procedural Memory,2
TIGER-Lab/MMLU-Pro_annotation,2106,Prospective Memory,0
TIGER-Lab/MMLU-Pro_annotation,2106,Semantic Memory,4
TIGER-Lab/MMLU-Pro_annotation,2106,Spatial Reasoning and Navigation,0
TIGER-Lab/MMLU-Pro_annotation,2106,Theory of Mind,0
TIGER-Lab/MMLU-Pro_annotation,2106,Working Memory,0
TIGER-Lab/MMLU-Pro_annotation,2106,ambiguity,5
TIGER-Lab/MMLU-Pro_annotation,2106,factuality,1
TIGER-Lab/MMLU-Pro_annotation,2198,Causal Reasoning,0
TIGER-Lab/MMLU-Pro_annotation,2198,Cognitive Flexibility,0
TIGER-Lab/MMLU-Pro_annotation,2198,Emotion Perception and Empathy,0
TIGER-Lab/MMLU-Pro_annotation,2198,Episodic Memory,0
TIGER-Lab/MMLU-Pro_annotation,2198,Functional Perception,1
TIGER-Lab/MMLU-Pro_annotation,2198,Inhibitory Control,1
TIGER-Lab/MMLU-Pro_annotation,2198,Language,1
TIGER-Lab/MMLU-Pro_annotation,2198,Mental Simulation,0
TIGER-Lab/MMLU-Pro_annotation,2198,Metacognition,2
TIGER-Lab/MMLU-Pro_annotation,2198,Object Permanence,0
TIGER-Lab/MMLU-Pro_annotation,2198,Perception and Pattern Recognition,1
TIGER-Lab/MMLU-Pro_annotation,2198,Planning,0
TIGER-Lab/MMLU-Pro_annotation,2198,Procedural Memory,2
TIGER-Lab/MMLU-Pro_annotation,2198,Prospective Memory,0
TIGER-Lab/MMLU-Pro_annotation,2198,Semantic Memory,2
TIGER-Lab/MMLU-Pro_annotation,2198,Spatial Reasoning and Navigation,0
TIGER-Lab/MMLU-Pro_annotation,2198,Theory of Mind,0
TIGER-Lab/MMLU-Pro_annotation,2198,Working Memory,2
TIGER-Lab/MMLU-Pro_annotation,2198,ambiguity,5
TIGER-Lab/MMLU-Pro_annotation,2198,factuality,1
TIGER-Lab/MMLU-Pro_annotation,2313,Causal Reasoning,1
TIGER-Lab/MMLU-Pro_annotation,2313,Cognitive Flexibility,0
TIGER-Lab/MMLU-Pro_annotation,2313,Emotion Perception and Empathy,0
TIGER-Lab/MMLU-Pro_annotation,2313,Episodic Memory,0
TIGER-Lab/MMLU-Pro_annotation,2313,Functional Perception,2
TIGER-Lab/MMLU-Pro_annotation,2313,Inhibitory Control,1
TIGER-Lab/MMLU-Pro_annotation,2313,Language,2
TIGER-Lab/MMLU-Pro_annotation,2313,Mental Simulation,0
TIGER-Lab/MMLU-Pro_annotation,2313,Metacognition,2
TIGER-Lab/MMLU-Pro_annotation,2313,Object Permanence,0
TIGER-Lab/MMLU-Pro_annotation,2313,Perception and Pattern Recognition,2
TIGER-Lab/MMLU-Pro_annotation,2313,Planning,0
TIGER-Lab/MMLU-Pro_annotation,2313,Procedural Memory,0
TIGER-Lab/MMLU-Pro_annotation,2313,Prospective Memory,0
TIGER-Lab/MMLU-Pro_annotation,2313,Semantic Memory,2
TIGER-Lab/MMLU-Pro_annotation,2313,Spatial Reasoning and Navigation,0
TIGER-Lab/MMLU-Pro_annotation,2313,Theory of Mind,0
TIGER-Lab/MMLU-Pro_annotation,2313,Working Memory,1
TIGER-Lab/MMLU-Pro_annotation,2313,ambiguity,4
TIGER-Lab/MMLU-Pro_annotation,2313,factuality,1
TIGER-Lab/MMLU-Pro_annotation,2340,Causal Reasoning,0
TIGER-Lab/MMLU-Pro_annotation,2340,Cognitive Flexibility,0
TIGER-Lab/MMLU-Pro_annotation,2340,Emotion Perception and Empathy,0
TIGER-Lab/MMLU-Pro_annotation,2340,Episodic Memory,0
TIGER-Lab/MMLU-Pro_annotation,2340,Functional Perception,0
TIGER-Lab/MMLU-Pro_annotation,2340,Inhibitory Control,1
TIGER-Lab/MMLU-Pro_annotation,2340,Language,1
TIGER-Lab/MMLU-Pro_annotation,2340,Mental Simulation,0
TIGER-Lab/MMLU-Pro_annotation,2340,Metacognition,2
TIGER-Lab/MMLU-Pro_annotation,2340,Object Permanence,0
TIGER-Lab/MMLU-Pro_annotation,2340,Perception and Pattern Recognition,1
TIGER-Lab/MMLU-Pro_annotation,2340,Planning,0
TIGER-Lab/MMLU-Pro_annotation,2340,Procedural Memory,0
TIGER-Lab/MMLU-Pro_annotation,2340,Prospective Memory,0
TIGER-Lab/MMLU-Pro_annotation,2340,Semantic Memory,2
TIGER-Lab/MMLU-Pro_annotation,2340,Spatial Reasoning and Navigation,0
TIGER-Lab/MMLU-Pro_annotation,2340,Theory of Mind,0
TIGER-Lab/MMLU-Pro_annotation,2340,Working Memory,2
TIGER-Lab/MMLU-Pro_annotation,2340,ambiguity,4
TIGER-Lab/MMLU-Pro_annotation,2340,factuality,5
TIGER-Lab/MMLU-Pro_annotation,2412,Causal Reasoning,0
TIGER-Lab/MMLU-Pro_annotation,2412,Cognitive Flexibility,0
TIGER-Lab/MMLU-Pro_annotation,2412,Emotion Perception and Empathy,0
TIGER-Lab/MMLU-Pro_annotation,2412,Episodic Memory,0
TIGER-Lab/MMLU-Pro_annotation,2412,Functional Perception,1
TIGER-Lab/MMLU-Pro_annotation,2412,Inhibitory Control,2
TIGER-Lab/MMLU-Pro_annotation,2412,Language,1
TIGER-Lab/MMLU-Pro_annotation,2412,Mental Simulation,0
TIGER-Lab/MMLU-Pro_annotation,2412,Metacognition,2
TIGER-Lab/MMLU-Pro_annotation,2412,Object Permanence,0
TIGER-Lab/MMLU-Pro_annotation,2412,Perception and Pattern Recognition,1
TIGER-Lab/MMLU-Pro_annotation,2412,Planning,0
TIGER-Lab/MMLU-Pro_annotation,2412,Procedural Memory,0
TIGER-Lab/MMLU-Pro_annotation,2412,Prospective Memory,0
TIGER-Lab/MMLU-Pro_annotation,2412,Semantic Memory,2
TIGER-Lab/MMLU-Pro_annotation,2412,Spatial Reasoning and Navigation,0
TIGER-Lab/MMLU-Pro_annotation,2412,Theory of Mind,0
TIGER-Lab/MMLU-Pro_annotation,2412,Working Memory,2
TIGER-Lab/MMLU-Pro_annotation,2412,ambiguity,5
TIGER-Lab/MMLU-Pro_annotation,2412,factuality,1
TIGER-Lab/MMLU-Pro_annotation,2457,Causal Reasoning,1
TIGER-Lab/MMLU-Pro_annotation,2457,Cognitive Flexibility,0
TIGER-Lab/MMLU-Pro_annotation,2457,Emotion Perception and Empathy,0
TIGER-Lab/MMLU-Pro_annotation,2457,Episodic Memory,0
TIGER-Lab/MMLU-Pro_annotation,2457,Functional Perception,3
TIGER-Lab/MMLU-Pro_annotation,2457,Inhibitory Control,1
TIGER-Lab/MMLU-Pro_annotation,2457,Language,1
TIGER-Lab/MMLU-Pro_annotation,2457,Mental Simulation,0
TIGER-Lab/MMLU-Pro_annotation,2457,Metacognition,2
TIGER-Lab/MMLU-Pro_annotation,2457,Object Permanence,0
TIGER-Lab/MMLU-Pro_annotation,2457,Perception and Pattern Recognition,1
TIGER-Lab/MMLU-Pro_annotation,2457,Planning,0
TIGER-Lab/MMLU-Pro_annotation,2457,Procedural Memory,0
TIGER-Lab/MMLU-Pro_annotation,2457,Prospective Memory,0
TIGER-Lab/MMLU-Pro_annotation,2457,Semantic Memory,3
TIGER-Lab/MMLU-Pro_annotation,2457,Spatial Reasoning and Navigation,0
TIGER-Lab/MMLU-Pro_annotation,2457,Theory of Mind,0
TIGER-Lab/MMLU-Pro_annotation,2457,Working Memory,0
TIGER-Lab/MMLU-Pro_annotation,2457,ambiguity,5
TIGER-Lab/MMLU-Pro_annotation,2457,factuality,1
TIGER-Lab/MMLU-Pro_annotation,2470,Causal Reasoning,0
TIGER-Lab/MMLU-Pro_annotation,2470,Cognitive Flexibility,0
TIGER-Lab/MMLU-Pro_annotation,2470,Emotion Perception and Empathy,0
TIGER-Lab/MMLU-Pro_annotation,2470,Episodic Memory,3
